"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Nakhon Ratchasima","ssp370","2081-2100",11,0,0.411497666384706,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.077509876887
"Nakhon Ratchasima","ssp370","2081-2100",12,2,0.236400090566355,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,72.2451324144999
"Nakhon Ratchasima","ssp370","2081-2100",2,5,0.398152835056818,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.6196022669474
"Nakhon Ratchasima","ssp370","2081-2100",3,30,-0.0896929727222514,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,72.3670936171214
"Nakhon Ratchasima","ssp370","2081-2100",4,30,-0.481367704410237,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.3806824715932
"Nakhon Ratchasima","ssp370","2081-2100",5,28,0.100352309483298,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,75.5298739306132
"Nakhon Ratchasima","ssp370","2081-2100",6,27,-0.0634765791506212,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,76.8913485908508
"Nakhon Ratchasima","ssp370","2081-2100",7,16,0.247163224085486,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.5892483743032
"Nakhon Ratchasima","ssp370","2081-2100",8,10,0.555772390973204,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.4522725423177
"Nakhon Ratchasima","ssp370","2081-2100",9,0,-0.231886495911275,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.9934527873993
"Nakhon Ratchasima","ssp585","2021-2040",1,0,0.169236842955909,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,74.0136376508077
"Nakhon Ratchasima","ssp585","2021-2040",10,0,0.478335265260709,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,73.6023839219411
"Nakhon Ratchasima","ssp585","2021-2040",11,0,0.492273614008799,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,73.0449034150442
"Nakhon Ratchasima","ssp585","2021-2040",12,1,0.237268369337932,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,75.3836005655924
"Nakhon Ratchasima","ssp585","2021-2040",2,1,0.322900846143841,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,72.3365649668376
"Nakhon Ratchasima","ssp585","2021-2040",3,18,-0.305243946225588,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,74.7807038593292
"Nakhon Ratchasima","ssp585","2021-2040",4,22,-0.614784693360767,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,77.2563906733195
"Nakhon Ratchasima","ssp585","2021-2040",5,6,0.0379528953121508,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,75.0340908781688
"Nakhon Ratchasima","ssp585","2021-2040",6,1,-0.533987618481247,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,75.1509731515249
"Nakhon Ratchasima","ssp585","2021-2040",7,0,-0.0396622097755401,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,75.5843599859873
"Nakhon Ratchasima","ssp585","2021-2040",8,0,0.190177170300964,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,78.0804497464498
"Nakhon Ratchasima","ssp585","2021-2040",9,0,-0.231886495911275,2782665.58076998,20709.1295761587,134.369026498029,"Moderate",2599253.08,75.2500155321757
"Nakhon Ratchasima","ssp585","2041-2060",1,3,0.169236842955909,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,75.0824804846446
"Nakhon Ratchasima","ssp585","2041-2060",10,0,0.501960928143737,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,74.737597694397
"Nakhon Ratchasima","ssp585","2041-2060",11,0,0.533005175464668,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,72.3096704292297
"Nakhon Ratchasima","ssp585","2041-2060",12,2,0.204640115275804,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,75.6215819327037
"Nakhon Ratchasima","ssp585","2041-2060",2,0,0.442175797552185,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,73.2518219947815
"Nakhon Ratchasima","ssp585","2041-2060",3,29,-0.152805560355653,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,72.3543102486928
"Nakhon Ratchasima","ssp585","2041-2060",4,30,-0.694345430099718,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,74.7324819278717
"Nakhon Ratchasima","ssp585","2041-2060",5,17,-0.00575146302789275,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,72.0725839678447
"Nakhon Ratchasima","ssp585","2041-2060",6,10,-0.291784948184103,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,72.7342907206218
"Nakhon Ratchasima","ssp585","2041-2060",7,3,0.225649170115784,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,73.3532008393606
"Nakhon Ratchasima","ssp585","2041-2060",8,0,0.307087429115715,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,78.2376719284058
"Nakhon Ratchasima","ssp585","2041-2060",9,0,-0.231886495911275,2754974.22856574,20709.1295761587,133.031869757452,"Moderate",2599253.08,73.7149239063263
"Nakhon Ratchasima","ssp585","2061-2080",1,0,0.169236842955909,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,74.0513838481903
"Nakhon Ratchasima","ssp585","2061-2080",10,2,0.548298160196143,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,74.0852029895782
"Nakhon Ratchasima","ssp585","2061-2080",11,1,0.598357265319447,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,75.3454185835521
"Nakhon Ratchasima","ssp585","2061-2080",12,0,0.480988690731754,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,75.0416910425822
"Nakhon Ratchasima","ssp585","2061-2080",2,4,0.402797031544433,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,75.3577825895945
"Nakhon Ratchasima","ssp585","2061-2080",3,30,0.159286147041484,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,76.864852403005
"Nakhon Ratchasima","ssp585","2061-2080",4,30,-0.550012687658325,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,77.1077655347188
"Nakhon Ratchasima","ssp585","2061-2080",5,28,0.190834717826706,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,74.386818523407
"Nakhon Ratchasima","ssp585","2061-2080",6,15,0.100460237039608,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,71.6903745492299
"Nakhon Ratchasima","ssp585","2061-2080",7,8,0.305438187632507,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,76.907719669342
"Nakhon Ratchasima","ssp585","2061-2080",8,9,0.269270513509954,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,76.9792530409495
"Nakhon Ratchasima","ssp585","2061-2080",9,0,-0.231886495911275,2569525.27393074,20709.1295761587,124.076932566441,"Moderate",2599253.08,74.3606531174978
"Nakhon Ratchasima","ssp585","2081-2100",1,3,0.169236842955909,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,73.5154436047872
"Nakhon Ratchasima","ssp585","2081-2100",10,11,0.481694548956959,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,74.4492455514272
"Nakhon Ratchasima","ssp585","2081-2100",11,2,0.684740297750241,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.3625208727519
"Nakhon Ratchasima","ssp585","2081-2100",12,2,0.303992867437073,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.1150332895915
"Nakhon Ratchasima","ssp585","2081-2100",2,16,0.503256604427943,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.0164956124624
"Nakhon Ratchasima","ssp585","2081-2100",3,31,0.02933458483668,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,76.3352686723073
"Nakhon Ratchasima","ssp585","2081-2100",4,30,-0.0229123272766291,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,76.1398714605967
"Nakhon Ratchasima","ssp585","2081-2100",5,31,0.42483613544878,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.4481326071421
"Nakhon Ratchasima","ssp585","2081-2100",6,30,0.451528967126129,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.172266257604
"Nakhon Ratchasima","ssp585","2081-2100",7,25,0.737372617717883,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.2057269827525
"Nakhon Ratchasima","ssp585","2081-2100",8,16,0.61770985947985,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,75.3212069892883
"Nakhon Ratchasima","ssp585","2081-2100",9,13,-0.231886495911275,2318476.23902377,20709.1295761587,111.954306456844,"Moderate",2599253.08,74.0035970656077
"Nakhon Sawan","ssp126","2021-2040",1,5,-0.332542987708295,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,74.5196153704325
"Nakhon Sawan","ssp126","2021-2040",10,1,0.0938391648372653,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,72.0193980789184
"Nakhon Sawan","ssp126","2021-2040",11,0,0.222040594965651,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,71.051940612793
"Nakhon Sawan","ssp126","2021-2040",12,1,0.0334241774404939,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,72.4700972557068
"Nakhon Sawan","ssp126","2021-2040",2,5,-0.0179060251047494,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,70.2503958241145
"Nakhon Sawan","ssp126","2021-2040",3,26,-1.93633343043225,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,76.555944741567
"Nakhon Sawan","ssp126","2021-2040",4,30,-1.6743976311523,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,75.5990968704224
"Nakhon Sawan","ssp126","2021-2040",5,12,-1.2972204449115,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,74.0570768006643
"Nakhon Sawan","ssp126","2021-2040",6,5,-1.02216331622915,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,73.3750675996145
"Nakhon Sawan","ssp126","2021-2040",7,1,0.306335696671825,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,73.0469984499613
"Nakhon Sawan","ssp126","2021-2040",8,0,0.609666459025182,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,74.970743970871
"Nakhon Sawan","ssp126","2021-2040",9,0,0.0653602126039028,1055774.04457669,9513.30313142697,110.978703189743,"Moderate",1070119.57333333,72.0947039604187
"Nakhon Sawan","ssp126","2041-2060",1,3,-0.332542987708295,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,76.4776979192098
"Nakhon Sawan","ssp126","2041-2060",10,0,0.111234649993726,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,71.6282909202576
"Nakhon Sawan","ssp126","2041-2060",11,0,0.335680699046639,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,73.5399860286713
"Nakhon Sawan","ssp126","2041-2060",12,3,0.0771460685256909,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,72.0427797476451
"Nakhon Sawan","ssp126","2041-2060",2,11,0.0968560584975557,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,72.8974437745412
"Nakhon Sawan","ssp126","2041-2060",3,30,-1.99125969391014,1011979.29696286,9513.30313142697,106.37517621191,"Moderate",1070119.57333333,74.6365426031748
