"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Prachuap Khiri Khan","ssp245","2041-2060",6,0,-0.764480858,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,83.22382300059
"Prachuap Khiri Khan","ssp245","2041-2060",7,0,-0.611957253,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,58.503134466807
"Prachuap Khiri Khan","ssp245","2041-2060",8,0,-0.012652062,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,74.691594619751
"Prachuap Khiri Khan","ssp245","2041-2060",9,0,-1.330679636,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,82.7878236325582
"Prachuap Khiri Khan","ssp245","2061-2080",1,0,0.273455093,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,60.5397902774811
"Prachuap Khiri Khan","ssp245","2061-2080",10,0,0.136608378,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,59.2414808146159
"Prachuap Khiri Khan","ssp245","2061-2080",11,0,1.386959885,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,78.2587610117594
"Prachuap Khiri Khan","ssp245","2061-2080",12,0,0.490959257,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,73.7850814374288
"Prachuap Khiri Khan","ssp245","2061-2080",2,0,0.7659877,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,79.5079989083608
"Prachuap Khiri Khan","ssp245","2061-2080",3,1,0.400597036,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,75.134614537557
"Prachuap Khiri Khan","ssp245","2061-2080",4,5,0.014224146,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,61.613051592509
"Prachuap Khiri Khan","ssp245","2061-2080",5,2,-0.65016033,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,81.053932240804
"Prachuap Khiri Khan","ssp245","2061-2080",6,2,-0.996186524,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,74.2003636169433
"Prachuap Khiri Khan","ssp245","2061-2080",7,1,-0.350103306,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,60.1401992670695
"Prachuap Khiri Khan","ssp245","2061-2080",8,0,0.166234143,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,77.5620574378967
"Prachuap Khiri Khan","ssp245","2061-2080",9,0,-1.414160493,353887.53046037,6448.38945824456,54.8799871273142,"Low",519391.84,73.4248192914327
"Prachuap Khiri Khan","ssp245","2081-2100",1,0,0.264189282,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,67.141152826945
"Prachuap Khiri Khan","ssp245","2081-2100",10,0,0.162666414,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,64.4611147753398
"Prachuap Khiri Khan","ssp245","2081-2100",11,0,1.34191498,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,80.6116567357381
"Prachuap Khiri Khan","ssp245","2081-2100",12,0,0.517053374,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,65.4735153865814
"Prachuap Khiri Khan","ssp245","2081-2100",2,0,0.978117847,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,82.4213943926493
"Prachuap Khiri Khan","ssp245","2081-2100",3,2,0.424623457,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,69.7041481908163
"Prachuap Khiri Khan","ssp245","2081-2100",4,4,-0.05412772,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,65.0995308208466
"Prachuap Khiri Khan","ssp245","2081-2100",5,3,-0.676958582,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,81.8187789090474
"Prachuap Khiri Khan","ssp245","2081-2100",6,0,-0.916678779,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,68.486455933253
"Prachuap Khiri Khan","ssp245","2081-2100",7,0,-0.734339874,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,62.1027614784241
"Prachuap Khiri Khan","ssp245","2081-2100",8,0,-0.163824702,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,82.3929364649455
"Prachuap Khiri Khan","ssp245","2081-2100",9,0,-1.282319565,323476.33542826,6448.38945824456,50.1638955777835,"Low",519391.84,67.1041461277008
"Prachuap Khiri Khan","ssp370","2021-2040",1,0,0.294238765,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,71.4438664277395
"Prachuap Khiri Khan","ssp370","2021-2040",10,0,0.084766841,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,71.1319313939412
"Prachuap Khiri Khan","ssp370","2021-2040",11,0,1.157024503,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,75.444694258372
"Prachuap Khiri Khan","ssp370","2021-2040",12,0,0.390144855,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,72.6189177068075
"Prachuap Khiri Khan","ssp370","2021-2040",2,0,0.746299996,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,72.5304658826192
"Prachuap Khiri Khan","ssp370","2021-2040",3,0,0.372576025,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,75.166779829661
"Prachuap Khiri Khan","ssp370","2021-2040",4,0,-0.191612334,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,73.0293985811869
"Prachuap Khiri Khan","ssp370","2021-2040",5,0,-0.647496806,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,70.1846033477783
"Prachuap Khiri Khan","ssp370","2021-2040",6,0,-0.708233526,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,69.8187606684367
"Prachuap Khiri Khan","ssp370","2021-2040",7,0,-0.878469545,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,77.4956234455109
"Prachuap Khiri Khan","ssp370","2021-2040",8,0,-0.178965097,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,72.1545733451843
"Prachuap Khiri Khan","ssp370","2021-2040",9,0,-1.351568139,437320.313348292,6448.38945824456,67.8185330120156,"Low",519391.84,70.6349852307638
"Prachuap Khiri Khan","ssp370","2041-2060",1,0,0.214095272,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,73.9727252833049
"Prachuap Khiri Khan","ssp370","2041-2060",10,0,0.291421529,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,71.1779783344269
"Prachuap Khiri Khan","ssp370","2041-2060",11,0,1.164339346,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,74.3558998235067
"Prachuap Khiri Khan","ssp370","2041-2060",12,2,0.338229403,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,73.1309320863088
"Prachuap Khiri Khan","ssp370","2041-2060",2,0,0.489642961,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,73.9609569485982
"Prachuap Khiri Khan","ssp370","2041-2060",3,0,0.169064433,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,72.923669052124
"Prachuap Khiri Khan","ssp370","2041-2060",4,3,-0.188153537,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,72.2054298909505
"Prachuap Khiri Khan","ssp370","2041-2060",5,0,-0.794083754,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,71.9688635571798
"Prachuap Khiri Khan","ssp370","2041-2060",6,0,-0.578586074,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,71.6977643203735
"Prachuap Khiri Khan","ssp370","2041-2060",7,0,-0.594682265,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,73.4754379653931
"Prachuap Khiri Khan","ssp370","2041-2060",8,0,-0.128680746,442506.269568973,6448.38945824456,68.6227580443686,"Low",519391.84,73.9561652501424
