"","Year","Month","Province","ah_mean","rh_mean","t2m_mean","tp_mean","extremeTP","extremeHeat","spi"
"5315",2008,10,"Ubon Ratchathani",26.35378985,0.846211829,300.0079288,0.000150137,3,0,-0.106779214551595
"5316",2008,10,"Udon Thani",26.78750078,0.809519998,300.29741,0.000198527,5,0,0.758773897448216
"5317",2008,10,"Uthai Thani",24.62215997,0.867145164,298.8338917,0.000327687,6,0,0.843477017193664
"5318",2008,10,"Uttaradit",25.9207954,0.8431908,299.710327,0.000220557,4,0,0.559806410269736
"5319",2008,10,"Yala",24.26558064,0.857581632,298.5098538,0.000379839,10,0,0.0493013889034057
"5320",2008,10,"Yasothon",26.83728918,0.814866628,300.3260974,0.000142949,2,0,-0.0431465244083081
"5321",2008,11,"Amnat Charoen",22.94130987,0.74602471,297.4393145,7.46e-05,1,0,1.41603993155796
"5322",2008,11,"Ang Thong",25.94003993,0.70502134,299.6698677,4.25e-05,0,0,0.150175662181465
"5323",2008,11,"Bangkok",25.75084131,0.746674825,299.5456014,7.47e-05,2,0,0.780328730705169
"5324",2008,11,"Buri Ram",23.47172457,0.747485425,297.868842,8.72e-05,1,0,1.42660539957235
"5325",2008,11,"Chachoengsao",25.06315992,0.750464265,299.1008595,8.24e-05,1,0,1.07400721938348
"5326",2008,11,"Chai Nat",24.97631643,0.750133434,298.9592249,3.9e-05,0,0,0.111885591346557
"5327",2008,11,"Chaiyaphum",21.47914057,0.773975119,296.3025537,6.64e-05,1,0,1.0907879952561
"5328",2008,11,"Chanthaburi",24.27706391,0.772008617,298.5845816,7.39e-05,1,0,0.38204201858638
"5329",2008,11,"Chiang Mai",19.28120357,0.790747686,294.2973051,0.000105509,2,0,1.30152518936586
"5330",2008,11,"Chiang Rai",19.59528075,0.785754713,294.529414,9.49e-05,1,0,0.901540887198379
"5331",2008,11,"Chon Buri",25.14461261,0.75073191,299.187005,9.09e-05,3,0,0.662783945737998
"5332",2008,11,"Chumphon",24.50520753,0.834602207,298.8352914,0.000464707,8,0,0.926496983152963
"5333",2008,11,"Kalasin",22.61714744,0.742041738,297.1507247,7.91e-05,1,0,1.83686907110496
"5334",2008,11,"Kamphaeng Phet",23.19033224,0.815128726,297.6017695,7.78e-05,1,0,1.27046446962087
"5335",2008,11,"Kanchanaburi",22.29837433,0.780574694,297.0113235,6.37e-05,0,0,0.706900670290402
"5336",2008,11,"Khon Kaen",22.69491345,0.752433116,297.2231991,8.1e-05,2,0,1.63354835321135
"5337",2008,11,"Krabi",25.05685405,0.86612624,299.1988812,0.000408455,10,0,0.811579043615663
"5338",2008,11,"Lampang",21.39512171,0.796617329,296.1210962,8.4e-05,1,0,0.987338958984192
"5339",2008,11,"Lamphun",21.51244804,0.777168006,296.1983243,5.89e-05,1,0,0.495059634002985
"5340",2008,11,"Loei",20.45426688,0.791469245,295.3730105,6.7e-05,1,0,0.993776992668073
"5341",2008,11,"Lop Buri",24.64710834,0.720587065,298.7641069,4.11e-05,0,0,0.418194925646162
"5342",2008,11,"Mae Hong Son",19.62925513,0.80881948,294.5580797,7.77e-05,2,0,1.00564916231611
"5343",2008,11,"Maha Sarakham",23.29335777,0.738961109,297.6782757,9.96e-05,3,0,1.92635540340049
"5344",2008,11,"Mukdahan",21.94866556,0.753456704,296.6375406,9.77e-05,3,0,1.81584743572113
"5345",2008,11,"Nakhon Nayok",23.88177044,0.765640451,298.202544,7.71e-05,1,0,0.625684170092111
"5346",2008,11,"Nakhon Pathom",26.250305,0.700473966,299.896286,0.000132898,2,0,1.10475813268786
"5347",2008,11,"Nakhon Phanom",22.06007933,0.731818487,296.578163,6.28e-05,2,0,1.36222793761039
"5348",2008,11,"Nakhon Ratchasima",22.91009409,0.756856891,297.4734023,7.09e-05,0,0,1.08886955780246
"5349",2008,11,"Nakhon Sawan",24.56576812,0.768764802,298.6270779,5.14e-05,0,0,0.783655431396895
"5350",2008,11,"Nakhon Si Thammarat",24.62330675,0.872450836,298.8948043,0.00059334,15,0,0.889907372620483
"5351",2008,11,"Nan",20.47846255,0.797934076,295.2880041,9.75e-05,1,0,1.24840692501891
"5352",2008,11,"Narathiwat",23.85111118,0.894168322,298.3485044,0.001061465,15,0,2.32009738717091
"5353",2008,11,"Nong Bua Lam Phu",21.7997268,0.767898193,296.4783397,5.35e-05,0,0,1.00835481736407
"5354",2008,11,"Nong Khai",22.0396967,0.724816536,296.5639667,6.46e-05,1,0,1.60601676755535
"5355",2008,11,"Nonthaburi",26.32438657,0.706451639,299.9429528,9.97e-05,2,0,0.924184816329451
"5356",2008,11,"Pathum Thani",25.68593206,0.739873632,299.484173,5.51e-05,1,0,0.607749297199933
"5357",2008,11,"Pattani",24.87662053,0.876294877,299.0940259,0.000904729,19,0,1.7519876448255
"5358",2008,11,"Phangnga",25.17514459,0.840940118,299.313037,0.000267137,8,0,0.234595260589987
"5359",2008,11,"Phatthalung",25.05620768,0.87003164,299.2148456,0.000679378,18,0,0.923075665511626
"5360",2008,11,"Phayao",20.70901542,0.784532509,295.5199642,7.03e-05,0,0,0.805284605860403
"5361",2008,11,"Phetchabun",22.61499694,0.746694346,297.1185558,8.21e-05,1,0,1.31318641442654
"5362",2008,11,"Phetchaburi",22.75377747,0.77470175,297.4634095,9.23e-05,3,0,0.443697670236887
"5363",2008,11,"Phichit",24.80383476,0.781111721,298.7281056,0.000114288,1,0,1.48636970768513
"5364",2008,11,"Phitsanulok",22.8529445,0.792045805,297.2509263,0.000130106,1,0,1.57597517248845
"5365",2008,11,"Phra Nakhon Si Ayutthaya",26.12021584,0.703319077,299.7949439,5.19e-05,1,0,0.422653584622369
"5366",2008,11,"Phrae",22.39622617,0.802787912,296.8860779,9.06e-05,2,0,1.17363218009249
"5367",2008,11,"Phuket",26.13713784,0.818654119,300.0255345,0.000306361,6,0,0.386802013062934
"5368",2008,11,"Prachin Buri",24.01603106,0.754193485,298.3320599,8.69e-05,2,0,1.30159781560689
"5369",2008,11,"Prachuap Khiri Khan",24.16914102,0.771308842,298.5625131,0.000140595,4,0,0.469711178804408
"5370",2008,11,"Ranong",24.38330342,0.840341338,298.7278321,0.000293336,5,0,0.280617351487766
"5371",2008,11,"Ratchaburi",23.96850726,0.749167181,298.3336274,8.64e-05,1,0,0.44077742770371
"5372",2008,11,"Rayong",25.05731094,0.751569642,299.1441561,7.89e-05,2,0,0.302796062672014
"5373",2008,11,"Roi Et",23.32243148,0.732348469,297.7020262,7.67e-05,1,0,1.71789501040227
"5374",2008,11,"Sa Kaeo",23.99108492,0.760659471,298.3326556,9.73e-05,3,0,1.15681890863009
"5375",2008,11,"Sakon Nakhon",22.21765415,0.725327869,296.7649934,8.37e-05,2,0,1.88549603212982
"5376",2008,11,"Samut Prakan",25.84161761,0.740625652,299.6705403,7.82e-05,2,0,0.582518155478056
"5377",2008,11,"Samut Sakhon",26.04529836,0.713344875,299.8303741,8.13e-05,1,0,0.291083737534219
"5378",2008,11,"Samut Songkhram",25.79541149,0.716545337,299.6630417,8.55e-05,1,0,0.307732501952993
"5379",2008,11,"Saraburi",24.69574116,0.724752668,298.8130282,4.37e-05,0,0,0.230899480033126
"5380",2008,11,"Satun",24.69324537,0.875491767,298.972168,0.000540398,12,0,0.805549652487741
"5381",2008,11,"Si Sa Ket",23.38608596,0.75622599,297.7767851,9.96e-05,2,0,1.22282530642015
"5382",2008,11,"Sing Buri",25.5749505,0.722248256,299.4061643,3.56e-05,0,0,-0.025046205087316
"5383",2008,11,"Songkhla",24.76407004,0.880911352,299.0137587,0.000726979,18,0,1.1710697386518
"5384",2008,11,"Sukhothai",24.39434847,0.787967978,298.4384508,8.75e-05,2,0,1.20106341510119
"5385",2008,11,"Suphan Buri",24.73034148,0.732408909,298.8310302,7.68e-05,1,0,0.730283180471913
"5386",2008,11,"Surat Thani",24.39295765,0.868095677,298.7258791,0.000433127,9,0,0.484591472597388
"5387",2008,11,"Surin",23.60255431,0.745528979,297.9482209,0.000111305,1,0,1.64692254095281
"5388",2008,11,"Tak",20.6776833,0.815669805,295.5959559,7.88e-05,1,0,1.15771527965912
"5389",2008,11,"Trang",25.02301499,0.86769022,299.1693361,0.000444595,11,0,0.521503653586536
"5390",2008,11,"Trat",24.4304966,0.774232601,298.7431844,0.000112659,2,0,0.328098535591234
"5391",2008,11,"Ubon Ratchathani",23.27577388,0.762286655,297.6953408,8.07e-05,1,0,1.04217414562885
"5392",2008,11,"Udon Thani",22.22884685,0.729607716,296.7916376,6.21e-05,0,0,1.5872184932091
"5393",2008,11,"Uthai Thani",21.75291561,0.816255703,296.5340468,6.5e-05,1,0,0.824764163747252
"5394",2008,11,"Uttaradit",22.27872173,0.789537636,296.8069268,9.43e-05,3,0,1.29820551366331
"5395",2008,11,"Yala",22.94477662,0.903281341,297.6283769,0.000755901,16,0,1.81325551770582
"5396",2008,11,"Yasothon",23.1292023,0.738442946,297.5711152,8.26e-05,2,0,1.79818032990821
"5397",2008,12,"Amnat Charoen",20.00124413,0.726575725,294.9944037,7.4e-06,0,0,0.595863270632861
"5398",2008,12,"Ang Thong",23.81266876,0.634118036,298.0578077,1.57e-06,0,0,-0.547992611529674
"5399",2008,12,"Bangkok",23.64567136,0.687654401,297.9015759,1.52e-06,0,0,-0.673568690582315
"5400",2008,12,"Buri Ram",20.96634329,0.704935199,295.7964471,7.28e-06,0,0,0.195495568012304
"5401",2008,12,"Chachoengsao",23.08578433,0.69795234,297.5061644,1.1e-06,0,0,-0.910065747002098
"5402",2008,12,"Chai Nat",22.19994521,0.709555411,296.8116362,1.92e-06,0,0,-0.353865663813709
"5403",2008,12,"Chaiyaphum",18.69726919,0.743851546,293.8284347,3.53e-06,0,0,-0.0778458540081961
"5404",2008,12,"Chanthaburi",22.88377254,0.703693022,297.411341,3.21e-06,0,0,-0.893428280783059
"5405",2008,12,"Chiang Mai",16.38008134,0.768070385,291.5741646,5.45e-06,0,0,-0.409781873279859
"5406",2008,12,"Chiang Rai",16.6079079,0.777140799,291.7972049,2.53e-06,0,0,-0.753987241081754
"5407",2008,12,"Chon Buri",23.66507532,0.68169572,297.9696272,1.26e-06,0,0,-0.962828420851802
"5408",2008,12,"Chumphon",23.6454136,0.761782833,298.159657,1.18e-05,0,0,-1.57926489308199
"5409",2008,12,"Kalasin",19.50518365,0.712340347,294.5356516,1.26e-05,0,0,0.794007317177976
"5410",2008,12,"Kamphaeng Phet",19.81145252,0.793409538,294.817067,1.26e-05,0,0,0.317066427510886
"5411",2008,12,"Kanchanaburi",19.56013724,0.758048753,294.6412692,1.49e-06,0,0,-0.506674963685528
"5412",2008,12,"Khon Kaen",19.68939582,0.719093564,294.697187,6.3e-06,0,0,0.288401408741352
"5413",2008,12,"Krabi",24.59462828,0.828125207,298.8378398,0.000127906,3,0,0.127966997553558
"5414",2008,12,"Lampang",18.27528792,0.773969969,293.4214558,1.44e-05,0,0,0.180848132683474
"5415",2008,12,"Lamphun",18.34139917,0.750994087,293.4974762,1.48e-05,0,0,0.198877039241705
"5416",2008,12,"Loei",17.41326269,0.764989027,292.6421475,1.05e-05,0,0,0.278575588446497
"5417",2008,12,"Lop Buri",22.09045066,0.664597307,296.7452033,2.64e-06,0,0,-0.39293028739133
"5418",2008,12,"Mae Hong Son",16.78107579,0.781013859,291.8839693,3.83e-07,0,0,-0.974566402426152
"5419",2008,12,"Maha Sarakham",20.31445936,0.7043062,295.211709,7.86e-06,0,0,0.425765252880672
"5420",2008,12,"Mukdahan",18.83230163,0.73305595,293.9445796,1.04e-05,0,0,0.766929216215191
"5421",2008,12,"Nakhon Nayok",21.64801859,0.715402105,296.345104,4.95e-06,0,0,-0.400797994742477
"5422",2008,12,"Nakhon Pathom",24.65371025,0.615158586,298.6531225,2.26e-06,0,0,-0.625912714635076
"5423",2008,12,"Nakhon Phanom",18.72887336,0.714227994,293.7149471,1.37e-05,0,0,0.879086464792883
"5424",2008,12,"Nakhon Ratchasima",20.38848643,0.708187331,295.3422905,5.78e-06,0,0,0.0866044469321779
"5425",2008,12,"Nakhon Sawan",21.56923779,0.731509393,296.2756449,4.38e-06,0,0,-0.0126122366525264
"5426",2008,12,"Nakhon Si Thammarat",23.92865374,0.847635714,298.3919182,0.000194318,5,0,-0.14324553621848
"5427",2008,12,"Nan",17.44435163,0.778597357,292.5464707,1.68e-05,0,0,0.304163992139158
"5428",2008,12,"Narathiwat",22.95474115,0.877336195,297.7099894,0.000784082,13,0,1.2319608264138
"5429",2008,12,"Nong Bua Lam Phu",18.58174451,0.747384041,293.7150144,6.42e-06,0,0,0.220773858304002
"5430",2008,12,"Nong Khai",18.59402017,0.706489091,293.6166721,5.95e-06,0,0,0.288337875161945
"5431",2008,12,"Nonthaburi",24.6612577,0.623499065,298.6568105,2.56e-06,0,0,-0.470052918634101
"5432",2008,12,"Pathum Thani",23.57326831,0.676797289,297.8330176,1.06e-06,0,0,-0.750237452132481
"5433",2008,12,"Pattani",24.19898111,0.854295438,298.6352385,0.000524532,9,0,0.770406847515906
"5434",2008,12,"Phangnga",24.89246714,0.786843905,299.0741296,4.43e-05,0,0,-0.624751898141871
"5435",2008,12,"Phatthalung",24.4414954,0.848519064,298.797117,0.00032652,6,0,0.0820956140571214
"5436",2008,12,"Phayao",17.66884693,0.76434455,292.8662626,1.06e-05,0,0,-0.0500154519041208
"5437",2008,12,"Phetchabun",19.7576209,0.717091802,294.6890507,6.08e-06,0,0,0.157526270900329
"5438",2008,12,"Phetchaburi",20.93318629,0.710223717,295.9073824,1.05e-06,0,0,-1.04797964183134
"5439",2008,12,"Phichit",21.62381713,0.752985622,296.2718861,3.21e-06,0,0,-0.210356238923052
"5440",2008,12,"Phitsanulok",19.67399695,0.766828226,294.5903303,9.55e-06,0,0,0.113353656168128
"5441",2008,12,"Phra Nakhon Si Ayutthaya",24.25777635,0.624776972,298.3680557,1.5e-06,0,0,-0.551616678747703
"5442",2008,12,"Phrae",19.12760799,0.77907533,294.1248285,1.77e-05,0,0,0.471748648129176
"5443",2008,12,"Phuket",25.58641631,0.777695645,299.6448103,4.72e-05,0,0,-0.878196331946581
"5444",2008,12,"Prachin Buri",21.8098829,0.708688935,296.49115,2.52e-06,0,0,-0.521044555932825
"5445",2008,12,"Prachuap Khiri Khan",22.9655371,0.672301793,297.5837296,1.05e-06,0,0,-1.48628443812877
"5446",2008,12,"Ranong",23.87016695,0.762408415,298.2574409,1.75e-05,0,0,-1.00729448008365
"5447",2008,12,"Ratchaburi",21.98138547,0.685158361,296.7218433,1.18e-06,0,0,-1.04471852644061
"5448",2008,12,"Rayong",23.80639406,0.67653549,298.1021176,1.07e-06,0,0,-1.09250461468303
"5449",2008,12,"Roi Et",20.29405004,0.705986699,295.2051847,8.81e-06,0,0,0.637024723966485
"5450",2008,12,"Sa Kaeo",22.18169539,0.69525544,296.8286191,1.17e-06,0,0,-0.819089954909638
"5451",2008,12,"Sakon Nakhon",18.92305454,0.704448158,293.9607977,1.13e-05,0,0,0.749356370853911
"5452",2008,12,"Samut Prakan",23.97748001,0.676645626,298.2420084,1.56e-06,0,0,-0.763445653186199
"5453",2008,12,"Samut Sakhon",24.43266764,0.634859452,298.6133249,2.3e-06,0,0,-0.801765477841393
"5454",2008,12,"Samut Songkhram",24.0910056,0.64348774,298.3791614,2.13e-06,0,0,-0.788519338311289
"5455",2008,12,"Saraburi",22.49384654,0.660981873,297.060083,2.66e-06,0,0,-0.559916103407346
"5456",2008,12,"Satun",24.34893526,0.842295313,298.7182559,0.000247324,5,0,0.344159738258056
"5457",2008,12,"Si Sa Ket",20.81705792,0.723263158,295.6708007,1.04e-05,0,0,0.423979876893574
"5458",2008,12,"Sing Buri",23.07249591,0.664911529,297.5069438,9.11e-07,0,0,-0.579631375751896
"5459",2008,12,"Songkhla",24.30834693,0.848557186,298.699873,0.000369862,9,0,0.381911605738193
"5460",2008,12,"Sukhothai",20.85968145,0.765810139,295.6416822,1.75e-05,0,0,0.368567756805691
"5461",2008,12,"Suphan Buri",22.30191921,0.67950475,296.9233064,1.48e-06,0,0,-0.474825557805557
"5462",2008,12,"Surat Thani",23.8073357,0.823045589,298.2802974,8.19e-05,1,0,-0.528580238213107
"5463",2008,12,"Surin",20.96522048,0.71081304,295.7972069,1.1e-05,0,0,0.33107576925568
"5464",2008,12,"Tak",17.63994684,0.79393846,292.8020645,1.62e-05,0,0,0.485669889137002
"5465",2008,12,"Trang",24.61711541,0.835672974,298.8663253,0.0002146,5,0,0.313282332682215
"5466",2008,12,"Trat",23.51379605,0.69320234,297.9684684,5.25e-06,0,0,-0.972902812874338
"5467",2008,12,"Ubon Ratchathani",20.94096517,0.720244173,295.7681145,4.99e-06,0,0,0.179535301699014
"5468",2008,12,"Udon Thani",18.92207306,0.705513695,293.9963406,5.81e-06,0,0,0.255955092342817
"5469",2008,12,"Uthai Thani",18.79205888,0.787283384,293.9317186,5.66e-06,0,0,0.0227350332498361
"5470",2008,12,"Uttaradit",18.87726646,0.771080276,293.8715135,1.83e-05,0,0,0.525494018828852
"5471",2008,12,"Yala",22.18993046,0.882498607,297.0669614,0.000461101,9,0,1.07248087547386
"5472",2008,12,"Yasothon",20.15758012,0.714780171,295.1065958,8.81e-06,0,0,0.677559545523528
"5473",2009,1,"Amnat Charoen",19.19197517,0.677283889,294.0875756,3.9e-07,0,0,-0.863512938120057
"5474",2009,1,"Ang Thong",23.20297071,0.621154237,297.4169844,1.73e-06,0,0,-1.21997771696229
"5475",2009,1,"Bangkok",22.93996742,0.680117507,297.2383536,2.45e-06,0,0,-0.98651625105099
"5476",2009,1,"Buri Ram",20.28210892,0.645706439,295.0043634,1.09e-06,0,0,-0.572856539960088
"5477",2009,1,"Chachoengsao",22.76393983,0.652967608,297.1012715,7.15e-07,0,0,-1.16993845081027
"5478",2009,1,"Chai Nat",22.21214751,0.65379462,296.5594656,3.62e-07,0,0,-1.52733506621818
"5479",2009,1,"Chaiyaphum",18.31389523,0.695093917,293.2384258,1.05e-06,0,0,-0.668438434164491
"5480",2009,1,"Chanthaburi",22.3001713,0.673206503,296.8315862,4.59e-06,0,0,-0.665666804663095
"5481",2009,1,"Chiang Mai",16.77856664,0.718224888,291.7072475,2.85e-07,0,0,-1.97327540977135
"5482",2009,1,"Chiang Rai",17.18718991,0.729486385,292.1633037,1.38e-06,0,0,-1.74902485290816
"5483",2009,1,"Chon Buri",23.27210152,0.655144025,297.5544279,8.51e-07,0,0,-1.06926817894669
"5484",2009,1,"Chumphon",23.06985483,0.74998347,297.6755617,3.47e-05,0,0,-0.349067026868868
"5485",2009,1,"Kalasin",18.82612648,0.667440658,293.7268605,1.89e-06,0,0,-0.561288014921769
"5486",2009,1,"Kamphaeng Phet",19.94750137,0.733756174,294.5980084,9.53e-07,0,0,-1.2436630712703
"5487",2009,1,"Kanchanaburi",19.49372696,0.703798696,294.3260638,1.97e-07,0,0,-1.79050424201343
"5488",2009,1,"Khon Kaen",19.1135497,0.670907134,293.9693885,1.27e-06,0,0,-0.492927402201049
"5489",2009,1,"Krabi",24.64471984,0.773432097,298.7650104,4.77e-05,1,0,0.0636569918594739
"5490",2009,1,"Lampang",18.46100615,0.726809386,293.3400581,3.29e-07,0,0,-1.70629094467552
"5491",2009,1,"Lamphun",18.46987417,0.705309319,293.3162729,5.67e-07,0,0,-1.17514389097176
"5492",2009,1,"Loei",17.11851451,0.711896374,292.0886412,1.88e-06,0,0,-0.581041326616455
"5493",2009,1,"Lop Buri",21.76891863,0.623583765,296.2809661,6.04e-07,0,0,-1.35981745751923
"5494",2009,1,"Mae Hong Son",17.10763267,0.724192019,291.9876559,2.45e-07,0,0,-1.67659248771698
"5495",2009,1,"Maha Sarakham",19.59469341,0.654897537,294.38829,9.63e-07,0,0,-0.740966423467734
"5496",2009,1,"Mukdahan",18.05469339,0.686443125,293.0215171,5.4e-08,0,0,-1.60769140782924
"5497",2009,1,"Nakhon Nayok",21.38832171,0.671516765,295.9646082,2.34e-06,0,0,-0.75281120476813
"5498",2009,1,"Nakhon Pathom",23.59597867,0.621992375,297.748403,2.93e-06,0,0,-0.853037925067015
"5499",2009,1,"Nakhon Phanom",17.69777557,0.684828044,292.5723393,1.48e-06,0,0,-0.449817785707666
"5500",2009,1,"Nakhon Ratchasima",19.91382369,0.655514452,294.731941,5.56e-07,0,0,-0.836006430956564
"5501",2009,1,"Nakhon Sawan",21.57645247,0.667949491,295.9998758,2.56e-07,0,0,-1.48683635909637
"5502",2009,1,"Nakhon Si Thammarat",23.34217102,0.818698527,297.8966148,0.000133283,3,0,0.252143480424956
"5503",2009,1,"Nan",17.29481804,0.738610807,292.1320633,9.14e-07,0,0,-1.46423616278553
"5504",2009,1,"Narathiwat",22.38012944,0.843708213,297.2277128,0.000281457,5,0,0.469927977548881
"5505",2009,1,"Nong Bua Lam Phu",18.05940268,0.696547123,292.9985519,1.43e-06,0,0,-0.319499890747507
"5506",2009,1,"Nong Khai",17.70163528,0.675334811,292.5975191,9.52e-07,0,0,-0.512360519364239
"5507",2009,1,"Nonthaburi",23.51968938,0.636587483,297.707076,3.01e-06,0,0,-0.810154230718656
"5508",2009,1,"Pathum Thani",22.95780997,0.663056825,297.2231841,2.42e-06,0,0,-0.846079693856578
"5509",2009,1,"Pattani",24.02304407,0.799827898,298.4635824,0.000196062,3,0,0.394558231424356
"5510",2009,1,"Phangnga",24.9919036,0.736629153,299.06033,1.85e-05,0,0,-0.640879420684918
"5511",2009,1,"Phatthalung",24.10364348,0.805700976,298.5129379,0.00015811,3,0,0.151715432930547
"5512",2009,1,"Phayao",17.96490548,0.723387461,292.8744212,1.06e-06,0,0,-1.649631781829
"5513",2009,1,"Phetchabun",19.4793928,0.668919113,294.1913245,8.37e-07,0,0,-1.09519285849628
"5514",2009,1,"Phetchaburi",20.30601005,0.690744532,295.2643068,9.13e-07,0,0,-1.16996511327593
"5515",2009,1,"Phichit",21.45860558,0.686773318,295.841273,1.01e-07,0,0,-1.52651482983769
"5516",2009,1,"Phitsanulok",19.51298723,0.716104792,294.1598513,8.81e-07,0,0,-1.41190615692943
"5517",2009,1,"Phra Nakhon Si Ayutthaya",23.56809158,0.618339543,297.7117104,1.85e-06,0,0,-0.967457126046538
"5518",2009,1,"Phrae",18.87134585,0.73857256,293.6064537,3.52e-07,0,0,-1.62510254164247
"5519",2009,1,"Phuket",25.22888868,0.757775811,299.3832761,3.74e-05,0,0,-0.281394161390759
"5520",2009,1,"Prachin Buri",21.52818779,0.657371885,296.0822209,4.51e-07,0,0,-1.10056540774996
"5521",2009,1,"Prachuap Khiri Khan",21.99491217,0.677750049,296.7388142,3.69e-06,0,0,-0.782412547542942
"5522",2009,1,"Ranong",23.70008771,0.728661714,298.0385142,2.91e-05,1,0,-0.148960118800339
"5523",2009,1,"Ratchaburi",21.32945177,0.672372775,296.040787,5.82e-07,0,0,-1.21437295584558
"5524",2009,1,"Rayong",23.03298047,0.666657391,297.429449,3.88e-06,0,0,-0.70311397765276
"5525",2009,1,"Roi Et",19.49879903,0.658407968,294.3089525,5.68e-07,0,0,-1.1473259181369
"5526",2009,1,"Sa Kaeo",21.71491668,0.630321413,296.2622579,1.08e-06,0,0,-0.508576473292285
"5527",2009,1,"Sakon Nakhon",18.11185761,0.669303769,293.0278877,1.85e-06,0,0,-0.372998218788871
"5528",2009,1,"Samut Prakan",23.18103981,0.676525263,297.5640559,1.08e-06,0,0,-1.30124750215024
"5529",2009,1,"Samut Sakhon",23.27821243,0.650135016,297.7007794,3.23e-06,0,0,-1.13735366260237
"5530",2009,1,"Samut Songkhram",22.99784216,0.653183533,297.4839428,2.02e-06,0,0,-0.988811791490026
"5531",2009,1,"Saraburi",22.18745695,0.628941789,296.6385108,1.33e-06,0,0,-1.12221279671958
"5532",2009,1,"Satun",24.47566934,0.780591034,298.7380774,7.82e-05,1,0,0.132522591882459
"5533",2009,1,"Si Sa Ket",19.83908413,0.672683603,294.6386114,3.95e-06,0,0,-0.0284483380828821
"5534",2009,1,"Sing Buri",22.73568886,0.635916938,297.037492,6.84e-07,0,0,-1.6620848314706
"5535",2009,1,"Songkhla",24.39521465,0.785692494,298.6948802,0.00012532,2,0,0.149162714057081
"5536",2009,1,"Sukhothai",20.80676688,0.715701567,295.2834823,9.39e-07,0,0,-1.11820411306342
"5537",2009,1,"Suphan Buri",21.89814308,0.652304119,296.378641,9.75e-07,0,0,-1.22129460386709
"5538",2009,1,"Surat Thani",23.52650376,0.78521762,297.9610641,5.32e-05,1,0,-0.143716876149342
"5539",2009,1,"Surin",20.086311,0.658863489,294.8425401,2.8e-06,0,0,-0.268609167855789
"5540",2009,1,"Tak",17.71775,0.734696297,292.5441915,5.71e-07,0,0,-1.47877610525642
"5541",2009,1,"Trang",24.5645005,0.78140873,298.7482921,8.31e-05,2,0,0.16949459971419
"5542",2009,1,"Trat",22.73693003,0.675033315,297.292857,3.23e-06,0,0,-1.07470983074345
"5543",2009,1,"Ubon Ratchathani",19.93619357,0.668151982,294.7240259,4.84e-06,0,0,0.14892733864167
"5544",2009,1,"Udon Thani",18.25272511,0.665266437,293.1756381,1.49e-06,0,0,-0.308239739348184
"5545",2009,1,"Uthai Thani",18.9640851,0.727189339,293.7588069,7.84e-07,0,0,-1.34017845594717
"5546",2009,1,"Uttaradit",18.65857172,0.728208466,293.3813228,4.25e-07,0,0,-1.52127440875663
"5547",2009,1,"Yala",22.05005697,0.834214933,296.8546797,0.000128834,2,0,0.17002243088509
"5548",2009,1,"Yasothon",19.36095019,0.666638808,294.2075195,3.53e-07,0,0,-1.1556706890933
"5549",2009,2,"Amnat Charoen",26.82049206,0.656210526,299.8863288,8.17e-06,0,2,-0.0827280147323786
"5550",2009,2,"Ang Thong",29.74281161,0.635154623,301.8870842,9.89e-06,0,2,-0.244584510695517
"5551",2009,2,"Bangkok",28.63496715,0.714481402,301.2785923,5.99e-06,0,0,-1.08249175368187
"5552",2009,2,"Buri Ram",27.89752875,0.618530418,300.5735319,9.55e-06,0,5,-0.29950945696328
"5553",2009,2,"Chachoengsao",28.04272356,0.702288384,300.85745,1.07e-05,0,0,-0.75859573514001
"5554",2009,2,"Chai Nat",29.73953529,0.632992624,301.8177493,4.9e-06,0,8,-0.713768141639639
"5555",2009,2,"Chaiyaphum",25.00304832,0.692446022,298.6888925,9.76e-06,0,0,-0.291702029986781
"5556",2009,2,"Chanthaburi",26.31055686,0.769252381,299.8509265,3.58e-05,0,0,-0.0555683643473955
"5557",2009,2,"Chiang Mai",21.27936398,0.633233409,295.6031336,2.03e-06,0,0,-0.249585631293667
"5558",2009,2,"Chiang Rai",21.37981782,0.663093833,295.6951382,4.67e-06,0,0,-0.110788681829612
"5559",2009,2,"Chon Buri",27.97096908,0.723929037,300.9057695,1.27e-05,0,0,-0.978013945536561
"5560",2009,2,"Chumphon",25.53715336,0.768363359,299.3657765,1.46e-05,0,0,-0.98155992154515
"5561",2009,2,"Kalasin",26.85748847,0.637452808,299.8723853,3.72e-06,0,4,-0.690278838171164
"5562",2009,2,"Kamphaeng Phet",26.47127563,0.699394181,299.6458442,9.83e-06,0,4,-0.0535444532415334
"5563",2009,2,"Kanchanaburi",24.96877708,0.702829941,298.7201081,9.28e-06,0,0,-0.196903411004136
"5564",2009,2,"Khon Kaen",27.01203697,0.645444223,299.9528907,4.81e-06,0,4,-0.544669663808367
"5565",2009,2,"Krabi",27.9951684,0.69641006,300.9444082,1.75e-05,0,0,-0.125693603043359
"5566",2009,2,"Lampang",24.19777933,0.649768476,297.9714936,4.5e-06,0,0,-0.290010345382337
"5567",2009,2,"Lamphun",24.25103553,0.613293115,297.8881253,2.67e-06,0,0,-0.100326114354333
"5568",2009,2,"Loei",23.82712135,0.694363431,297.7967622,4.62e-06,0,0,-0.910283483091175
